date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,year,month,day,day_of_week,is_weekend,monthly_avg_sales,sales_to_inventory_ratio,inventory_vs_reorder_gap,depletion_rate,days_until_reorder,stockout_risk,demand_std,safety_stock,lead_time_demand,calculated_reorder_point,reorder_point_diff
2024-10-21,SKU_3,WH_3,SUP_8,East,12.0,484.0,9.0,249,0.0,6.21,9.91,0,0,17.34,2024,10,21,0,0,10.519480519480519,0.02479338842970084,235.0,0.3506493506493506,670.1851832739163,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-22,SKU_3,WH_3,SUP_8,West,3.0,481.0,9.0,249,0.0,6.21,9.91,0,0,0.0,2024,10,22,1,0,10.519480519480519,0.00623700623699327,232.0,0.3506493506493506,661.62962774276,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-23,SKU_3,WH_3,SUP_8,East,16.0,465.0,9.0,249,0.0,6.21,9.91,1,0,20.15,2024,10,23,2,0,10.519480519480519,0.03440860215046364,216.0,0.3506493506493506,615.9999982432593,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-24,SKU_3,WH_3,SUP_8,East,17.0,448.0,9.0,249,0.0,6.21,9.91,0,0,8.99,2024,10,24,3,0,10.519480519480519,0.03794642857134387,199.0,0.3506493506493506,567.5185169000398,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-25,SKU_3,WH_3,SUP_8,South,2.0,446.0,9.0,249,0.0,6.21,9.91,1,0,20.15,2024,10,25,4,0,10.519480519480519,0.0044843049327253715,197.0,0.3506493506493506,561.8148132126022,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-26,SKU_3,WH_3,SUP_8,North,6.0,440.0,9.0,249,0.0,6.21,9.91,0,0,4.98,2024,10,26,5,1,10.519480519480519,0.013636363636332645,191.0,0.3506493506493506,544.7037021502895,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-27,SKU_3,WH_3,SUP_8,North,15.0,425.0,9.0,249,0.0,6.21,9.91,0,0,13.85,2024,10,27,6,1,10.519480519480519,0.03529411764697578,176.0,0.3506493506493506,501.92592449450757,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-28,SKU_3,WH_3,SUP_8,West,7.0,418.0,9.0,249,0.0,6.21,9.91,0,0,7.12,2024,10,28,0,0,10.519480519480519,0.016746411483213527,169.0,0.3506493506493506,481.96296158847605,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-29,SKU_3,WH_3,SUP_8,??UNKNOWN??,5.0,413.0,9.0,249,0.0,6.21,9.91,1,0,7.2,2024,10,29,1,0,10.519480519480519,0.01210653753023703,164.0,0.3506493506493506,467.7037023698821,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-30,SKU_3,WH_3,SUP_8,South,5.0,408.0,9.0,249,0.0,6.21,9.91,0,0,1.36,2024,10,30,2,0,10.519480519480519,0.012254901960754277,159.0,0.3506493506493506,453.4444431512881,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-10-31,SKU_3,WH_3,SUP_8,South,9.0,399.0,9.0,249,0.0,6.21,9.91,0,0,7.53,2024,10,31,3,0,10.519480519480519,0.022556390977387077,150.0,0.3506493506493506,427.777776557819,0,10.550284814740598,17.407969944321987,3.1558441558441555,20.56381410016614,-228.43618589983384
2024-11-01,SKU_3,WH_3,SUP_8,West,13.0,386.0,9.0,249,0.0,6.21,9.91,0,0,14.78,2024,11,1,4,0,15.166666666666666,0.03367875647659669,137.0,0.5055555555555555,270.9890104529888,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-02,SKU_3,WH_3,SUP_8,South,0.0,386.0,9.0,249,0.0,6.21,9.91,0,0,6.28,2024,11,2,5,1,15.166666666666666,0.0,137.0,0.5055555555555555,270.9890104529888,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-03,SKU_3,WH_3,SUP_8,West,15.0,371.0,9.0,249,0.0,6.21,9.91,0,0,17.94,2024,11,3,6,1,15.166666666666666,0.04043126684625221,122.0,0.5055555555555555,241.31868084134769,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-04,SKU_3,WH_3,SUP_8,East,20.0,351.0,9.0,249,0.0,6.21,9.91,0,0,21.41,2024,11,4,0,0,15.166666666666666,0.056980056979894646,102.0,0.5055555555555555,201.75824135915954,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-05,SKU_3,WH_3,SUP_8,North,17.0,334.0,9.0,249,0.0,6.21,9.91,0,0,15.86,2024,11,5,1,0,15.166666666666666,0.050898203592661985,85.0,0.5055555555555555,168.1318677992996,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-06,SKU_3,WH_3,SUP_8,North,29.0,305.0,9.0,249,0.0,6.21,9.91,1,0,30.9,2024,11,6,2,0,15.166666666666666,0.09508196721280301,56.0,0.5055555555555555,110.7692305501268,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-07,SKU_3,WH_3,SUP_8,North,15.0,290.0,9.0,249,0.0,6.21,9.91,1,0,21.34,2024,11,7,3,0,15.166666666666666,0.051724137930856125,41.0,0.5055555555555555,81.0989009384857,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-08,SKU_3,WH_3,SUP_8,East,23.0,267.0,9.0,249,0.0,6.21,9.91,1,0,24.4,2024,11,8,4,0,15.166666666666666,0.08614232209705565,18.0,0.5055555555555555,35.60439553396933,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-09,SKU_3,WH_3,SUP_8,South,14.0,253.0,9.0,249,0.0,6.21,9.91,0,0,11.85,2024,11,9,5,1,15.166666666666666,0.055335968379227926,4.0,0.5055555555555555,7.912087896437629,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-10,SKU_3,WH_3,SUP_8,West,11.0,242.0,9.0,249,0.0,6.21,9.91,0,0,10.22,2024,11,10,6,1,15.166666666666666,0.04545454545435763,-7.0,0.5055555555555555,-13.84615381876585,1,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-11,SKU_3,WH_3,SUP_8,North,6.0,454.0,9.0,249,218.0,6.21,9.91,0,0,4.33,2024,11,11,0,0,15.166666666666666,0.013215859030807894,205.0,0.5055555555555555,405.4945046924285,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-12,SKU_3,WH_3,SUP_8,West,20.0,447.0,9.0,249,0.0,6.21,9.91,0,0,4.71,2024,11,12,1,0,15.166666666666666,0.0447427293063876,198.0,0.5055555555555555,391.64835087366265,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-13,SKU_3,WH_3,SUP_8,North,16.0,431.0,9.0,249,0.0,6.21,9.91,0,0,15.71,2024,11,13,2,0,15.166666666666666,0.03712296983750087,182.0,0.5055555555555555,359.99999928791215,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-14,SKU_3,WH_3,SUP_8,West,6.0,425.0,9.0,249,0.0,6.21,9.91,0,0,3.08,2024,11,14,3,0,15.166666666666666,0.014117647058790312,176.0,0.5055555555555555,348.13186744325566,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-15,SKU_3,WH_3,SUP_8,West,27.0,398.0,9.0,249,0.0,6.21,9.91,1,0,30.7,2024,11,15,4,0,15.166666666666666,0.06783919597972905,149.0,0.5055555555555555,294.72527414230166,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-16,SKU_3,WH_3,SUP_8,East,19.0,379.0,9.0,249,0.0,6.21,9.91,0,0,17.99,2024,11,16,5,1,15.166666666666666,0.05013192612123976,130.0,0.5055555555555555,257.14285663422294,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-17,SKU_3,WH_3,SUP_8,West,17.0,362.0,9.0,249,0.0,6.21,9.91,0,0,19.63,2024,11,17,6,1,15.166666666666666,0.046961325966721104,113.0,0.5055555555555555,223.516483074363,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-18,SKU_3,WH_3,SUP_8,East,13.0,349.0,9.0,249,0.0,6.21,9.91,0,0,9.15,2024,11,18,0,0,15.166666666666666,0.037249283667515044,100.0,0.5055555555555555,197.80219741094072,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-19,SKU_3,WH_3,SUP_8,South,20.0,322.0,9.0,249,0.0,6.21,9.91,0,0,26.77,2024,11,19,1,0,15.166666666666666,0.06211180124204313,73.0,0.5055555555555555,144.39560410998672,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-20,SKU_3,WH_3,SUP_8,North,9.0,313.0,9.0,249,0.0,6.21,9.91,0,0,13.86,2024,11,20,2,0,15.166666666666666,0.028753993610131777,64.0,0.5055555555555555,126.59340634300206,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-21,SKU_3,WH_3,SUP_8,West,23.0,290.0,9.0,249,0.0,6.21,9.91,1,0,20.3,2024,11,21,3,0,15.166666666666666,0.07931034482731272,41.0,0.5055555555555555,81.0989009384857,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-22,SKU_3,WH_3,SUP_8,North,22.0,268.0,9.0,249,0.0,6.21,9.91,0,0,20.65,2024,11,22,4,0,15.166666666666666,0.08208955223849967,19.0,0.5055555555555555,37.58241750807874,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-23,SKU_3,WH_3,SUP_8,South,15.0,253.0,9.0,249,0.0,6.21,9.91,0,0,14.77,2024,11,23,5,1,15.166666666666666,0.05928853754917277,4.0,0.5055555555555555,7.912087896437629,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-24,SKU_3,WH_3,SUP_8,South,15.0,238.0,9.0,249,0.0,6.21,9.91,0,0,18.43,2024,11,24,6,1,15.166666666666666,0.06302521008376881,-11.0,0.5055555555555555,-21.75824171520348,1,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-25,SKU_3,WH_3,SUP_8,North,10.0,627.0,9.0,249,399.0,6.21,9.91,0,0,10.26,2024,11,25,0,0,15.166666666666666,0.015948963317358934,378.0,0.5055555555555555,747.692306213356,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-26,SKU_3,WH_3,SUP_8,East,18.0,609.0,9.0,249,0.0,6.21,9.91,0,0,18.58,2024,11,26,1,0,15.166666666666666,0.029556650246256887,360.0,0.5055555555555555,712.0879106793866,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-27,SKU_3,WH_3,SUP_8,South,12.0,597.0,9.0,249,0.0,6.21,9.91,0,0,15.49,2024,11,27,2,0,15.166666666666666,0.020100502512529147,348.0,0.5055555555555555,688.3516469900737,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-28,SKU_3,WH_3,SUP_8,North,20.0,577.0,9.0,249,0.0,6.21,9.91,0,0,19.83,2024,11,28,3,0,15.166666666666666,0.03466204506059851,328.0,0.5055555555555555,648.7912075078856,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-29,SKU_3,WH_3,SUP_8,North,20.0,560.0,9.0,249,0.0,6.21,9.91,0,0,17.38,2024,11,29,4,0,15.166666666666666,0.03571428571422194,311.0,0.5055555555555555,615.1648339480257,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-11-30,SKU_3,WH_3,SUP_8,South,16.0,544.0,9.0,249,0.0,6.21,9.91,0,0,20.15,2024,11,30,5,1,15.166666666666666,0.029411764705828288,295.0,0.5055555555555555,583.5164823622752,0,10.550284814740598,17.407969944321987,4.55,21.957969944321988,-227.04203005567803
2024-12-01,SKU_3,WH_3,SUP_8,East,19.0,525.0,9.0,249,0.0,6.21,9.91,0,0,19.51,2024,12,1,6,1,18.64864864864865,0.03619047619040726,276.0,0.6216216216216216,443.9999992857392,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-02,SKU_3,WH_3,SUP_8,West,21.0,504.0,9.0,249,0.0,6.21,9.91,0,0,19.87,2024,12,2,0,0,18.64864864864865,0.041666666666583994,255.0,0.6216216216216216,410.21739064443295,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-03,SKU_3,WH_3,SUP_8,North,18.0,486.0,9.0,249,0.0,6.21,9.91,0,0,12.98,2024,12,3,1,0,18.64864864864865,0.03703703703696083,237.0,0.6216216216216216,381.26086895188473,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-04,SKU_3,WH_3,SUP_8,North,9.0,477.0,9.0,249,0.0,6.21,9.91,0,0,4.41,2024,12,4,2,0,18.64864864864865,0.01886792452826233,228.0,0.6216216216216216,366.7826081056106,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-05,SKU_3,WH_3,SUP_8,East,18.0,459.0,9.0,249,0.0,6.21,9.91,0,0,19.63,2024,12,5,3,0,18.64864864864865,0.039215686274424365,210.0,0.6216216216216216,337.8260864130624,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-06,SKU_3,WH_3,SUP_8,West,11.0,448.0,9.0,249,0.0,6.21,9.91,0,0,14.57,2024,12,6,4,0,18.64864864864865,0.02455357142851662,199.0,0.6216216216216216,320.1304342676163,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-07,SKU_3,WH_3,SUP_8,North,4.0,466.0,9.0,249,0.0,6.21,9.91,0,0,4.71,2024,12,7,5,1,18.64864864864865,0.008583690987106044,217.0,0.6216216216216216,349.0869559601645,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-08,SKU_3,WH_3,SUP_8,West,21.0,466.0,9.0,249,0.0,6.21,9.91,0,0,18.27,2024,12,8,6,1,18.64864864864865,0.04506437768230673,217.0,0.6216216216216216,349.0869559601645,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-09,SKU_3,WH_3,SUP_8,West,16.0,407.0,9.0,249,0.0,6.21,9.91,0,0,16.62,2024,12,9,0,0,18.64864864864865,0.03931203931194272,158.0,0.6216216216216216,254.1739126345898,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-10,SKU_3,WH_3,SUP_8,North,21.0,386.0,9.0,249,0.0,6.21,9.91,0,0,20.15,2024,12,10,1,0,18.64864864864865,0.05440414507757926,137.0,0.6216216216216216,220.39130399328357,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-11,SKU_3,WH_3,SUP_8,North,19.0,367.0,9.0,249,0.0,6.21,9.91,0,0,20.44,2024,12,11,2,0,18.64864864864865,0.05177111716607147,118.0,0.6216216216216216,189.82608665114935,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-12,SKU_3,WH_3,SUP_8,South,20.0,347.0,9.0,249,0.0,6.21,9.91,0,0,22.15,2024,12,12,3,0,18.64864864864865,0.057636887607903066,98.0,0.6216216216216216,157.65217365942914,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-14,SKU_3,WH_3,SUP_8,South,22.0,316.0,9.0,249,0.0,6.21,9.91,0,0,24.18,2024,12,14,5,1,18.64864864864865,0.06962025316433665,67.0,0.6216216216216216,107.78260852226276,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-15,SKU_3,WH_3,SUP_8,South,20.0,299.0,9.0,249,0.0,6.21,9.91,0,0,20.18,2024,12,15,6,1,18.64864864864865,0.0668896321067997,50.0,0.6216216216216216,80.43478247930058,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-16,SKU_3,WH_3,SUP_8,East,14.0,285.0,9.0,249,0.0,6.21,9.91,0,0,14.29,2024,12,16,0,0,18.64864864864865,0.0491228070173715,36.0,0.6216216216216216,57.913043385096415,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-17,SKU_3,WH_3,SUP_8,East,33.0,252.0,9.0,249,0.0,6.21,9.91,0,0,30.38,2024,12,17,1,0,18.64864864864865,0.13095238095186132,3.0,0.6216216216216216,4.826086948758034,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-18,SKU_3,WH_3,SUP_8,South,17.0,235.0,9.0,249,0.0,6.21,9.91,0,0,13.79,2024,12,18,2,0,18.64864864864865,0.07234042553160706,-14.0,0.6216216216216216,-22.52173909420416,1,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-19,SKU_3,WH_3,SUP_8,South,15.0,487.0,9.0,249,267.0,6.21,9.91,0,0,17.33,2024,12,19,3,0,18.64864864864865,0.030800821355172894,238.0,0.6216216216216216,382.86956460147076,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-20,SKU_3,WH_3,SUP_8,West,13.0,474.0,9.0,249,0.0,6.21,9.91,0,0,13.84,2024,12,20,4,0,18.64864864864865,0.02742616033749488,225.0,0.6216216216216216,361.9565211568526,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-21,SKU_3,WH_3,SUP_8,South,16.0,458.0,9.0,249,0.0,6.21,9.91,0,0,15.84,2024,12,21,5,1,18.64864864864865,0.03493449781651761,209.0,0.6216216216216216,336.2173907634764,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-22,SKU_3,WH_3,SUP_8,West,21.0,437.0,9.0,249,0.0,6.21,9.91,0,0,20.37,2024,12,22,6,1,18.64864864864865,0.048054919908356857,188.0,0.6216216216216216,302.43478212217013,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-23,SKU_3,WH_3,SUP_8,West,15.0,422.0,9.0,249,0.0,6.21,9.91,0,0,12.77,2024,12,23,0,0,18.64864864864865,0.03554502369659823,173.0,0.6216216216216216,278.30434737838,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-24,SKU_3,WH_3,SUP_8,West,19.0,403.0,9.0,249,0.0,6.21,9.91,0,0,19.31,2024,12,24,1,0,18.64864864864865,0.047146401984994674,154.0,0.6216216216216216,247.73913003624577,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-25,SKU_3,WH_3,SUP_8,North,26.0,377.0,9.0,249,0.0,6.21,9.91,0,0,21.72,2024,12,25,2,0,18.64864864864865,0.06896551724119639,128.0,0.6216216216216216,205.91304314700946,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-26,SKU_3,WH_3,SUP_8,East,26.0,351.0,9.0,249,0.0,6.21,9.91,0,0,22.7,2024,12,26,3,0,18.64864864864865,0.07407407407386304,102.0,0.6216216216216216,164.08695625777318,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-27,SKU_3,WH_3,SUP_8,South,18.0,333.0,9.0,249,0.0,6.21,9.91,0,0,16.01,2024,12,27,4,0,18.64864864864865,0.05405405405389173,84.0,0.6216216216216216,135.13043456522496,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-28,SKU_3,WH_3,SUP_8,South,19.0,314.0,9.0,249,0.0,6.21,9.91,0,0,26.22,2024,12,28,5,1,18.64864864864865,0.06050955413993468,65.0,0.6216216216216216,104.56521722309074,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-29,SKU_3,WH_3,SUP_8,South,18.0,296.0,9.0,249,0.0,6.21,9.91,0,0,20.77,2024,12,29,6,1,18.64864864864865,0.060810810810605374,47.0,0.6216216216216216,75.60869553054253,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-12-30,SKU_3,WH_3,SUP_8,East,21.0,275.0,9.0,249,0.0,6.21,9.91,0,0,21.29,2024,12,30,0,0,18.64864864864865,0.07636363636335868,26.0,0.6216216216216216,41.8260868892363,0,10.550284814740598,17.407969944321987,5.594594594594595,23.00256453891658,-225.99743546108343
2024-01-01,SKU_3,WH_4,SUP_4,North,25.0,517.0,10.0,355,0.0,13.16,22.11,0,0,20.86,2024,1,1,0,0,25.77777777777778,0.048355899419635674,162.0,0.8592592592592593,188.53448253920556,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-02,SKU_3,WH_4,SUP_4,East,20.0,497.0,10.0,355,0.0,13.16,22.11,0,0,16.01,2024,1,2,1,0,25.77777777777778,0.04024144869207195,142.0,0.8592592592592593,165.25862049732834,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-03,SKU_3,WH_4,SUP_4,North,29.0,468.0,10.0,355,0.0,13.16,22.11,0,0,23.18,2024,1,3,2,0,25.77777777777778,0.06196581196567956,113.0,0.8592592592592593,131.50862053660634,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-04,SKU_3,WH_4,SUP_4,South,13.0,455.0,10.0,355,0.0,13.16,22.11,0,0,11.37,2024,1,4,3,0,25.77777777777778,0.028571428571365777,100.0,0.8592592592592593,116.37931020938615,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-05,SKU_3,WH_4,SUP_4,East,20.0,433.0,10.0,355,0.0,13.16,22.11,0,0,18.77,2024,1,5,4,0,25.77777777777778,0.04618937644331134,78.0,0.8592592592592593,90.77586196332119,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-06,SKU_3,WH_4,SUP_4,East,30.0,403.0,10.0,355,0.0,13.16,22.11,0,0,27.05,2024,1,6,5,1,25.77777777777778,0.07444168734472843,48.0,0.8592592592592593,55.86206890050535,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-07,SKU_3,WH_4,SUP_4,North,26.0,466.0,10.0,355,0.0,13.16,22.11,1,0,29.25,2024,1,7,6,1,25.77777777777778,0.055793991416189286,111.0,0.8592592592592593,129.18103433241862,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-08,SKU_3,WH_4,SUP_4,West,12.0,365.0,10.0,355,0.0,13.16,22.11,0,0,13.08,2024,1,8,0,0,25.77777777777778,0.03287671232867705,10.0,0.8592592592592593,11.637931020938614,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-09,SKU_3,WH_4,SUP_4,North,28.0,337.0,10.0,355,0.0,13.16,22.11,0,0,32.64,2024,1,9,1,0,25.77777777777778,0.08308605341221637,-18.0,0.8592592592592593,-20.948275837689508,1,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
2024-01-10,SKU_3,WH_4,SUP_4,East,25.0,725.0,10.0,355,413.0,13.16,22.11,0,0,25.91,2024,1,10,2,0,25.77777777777778,0.034482758620642096,370.0,0.8592592592592593,430.60344777472875,0,16.41306132176803,27.08155118091725,8.592592592592593,35.67414377350984,-319.32585622649015
